"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2017-11-04 17:06:17 +01:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Hungary,Georgia,2012,July,1
Hungary,Georgia,2012,November,3
Hungary,Georgia,2012,December,2
"USA (EOIR)","Viet Nam",2012,January,11
"USA (EOIR)","Viet Nam",2012,February,7
"USA (EOIR)","Viet Nam",2012,March,10
"USA (EOIR)","Viet Nam",2012,April,6
"USA (EOIR)","Viet Nam",2012,May,9
"USA (EOIR)","Viet Nam",2012,June,7
"USA (EOIR)","Viet Nam",2012,July,5
"USA (EOIR)","Viet Nam",2012,August,8
"USA (EOIR)","Viet Nam",2012,September,9
"USA (EOIR)","Viet Nam",2012,October,4
"USA (EOIR)","Viet Nam",2012,November,2
"USA (EOIR)","Viet Nam",2012,December,4
Greece,Iraq,2012,January,11
Greece,Iraq,2012,February,15
Greece,Iraq,2012,March,18
Greece,Iraq,2012,April,19
Greece,Iraq,2012,May,27
Greece,Iraq,2012,June,32
Greece,Iraq,2012,July,33
Greece,Iraq,2012,August,38
Greece,Iraq,2012,September,17
Greece,Iraq,2012,October,57
Greece,Iraq,2012,November,17
Greece,Iraq,2012,December,31
Greece,Israel,2012,September,1
Hungary,Azerbaijan,2012,February,1
Hungary,Montenegro,2012,March,1
Hungary,Montenegro,2012,October,4
Hungary,Montenegro,2012,November,1
Hungary,Montenegro,2012,December,1
Hungary,Mongolia,2012,August,1
Hungary,Mongolia,2012,November,1
Hungary,Mongolia,2012,December,3
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,January,4
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,March,3
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,April,7
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,May,13
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,June,23
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,July,5
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,August,29
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,September,33
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,October,51
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,November,41
"Serbia and Kosovo: S/RES/1244 (1999)","Syrian Arab Rep.",2012,December,79
"Serbia and Kosovo: S/RES/1244 (1999)","United Rep. of Tanzania",2012,December,1
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,January,1
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,February,9
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,March,1
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,April,4
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,May,6
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,June,8
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,July,5
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,August,3
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,September,1
"Serbia and Kosovo: S/RES/1244 (1999)",Tunisia,2012,December,6
Greece,"Syrian Arab Rep.",2012,December,18
"USA (EOIR)",Thailand,2012,March,1
"USA (EOIR)",Thailand,2012,May,3
"USA (EOIR)",Thailand,2012,June,3
"USA (EOIR)",Thailand,2012,July,1
"USA (EOIR)",Thailand,2012,August,1
"USA (EOIR)",Thailand,2012,October,2
"USA (EOIR)",Thailand,2012,November,1
"USA (EOIR)",Thailand,2012,December,1
"USA (EOIR)",Stateless,2012,June,2
"USA (EOIR)","Saint Kitts and Nevis",2012,March,1
"USA (EOIR)","Saint Kitts and Nevis",2012,July,1
"USA (EOIR)","Saint Kitts and Nevis",2012,October,1
Hungary,Ukraine,2012,December,1
Hungary,"Western Sahara",2012,August,1
Hungary,"Western Sahara",2012,December,2
Hungary,Yemen,2012,July,1
Hungary,Zimbabwe,2012,June,1
Hungary,Bangladesh,2012,January,1
Hungary,Bangladesh,2012,March,1
Hungary,Bangladesh,2012,April,2
Hungary,Bangladesh,2012,June,3
Hungary,Bangladesh,2012,July,3
Hungary,Bangladesh,2012,September,2
Hungary,Bangladesh,2012,October,1
Hungary,Bangladesh,2012,November,2
Greece,"United Rep. of Tanzania",2012,June,1
Greece,"United Rep. of Tanzania",2012,August,2
Greece,Timor-Leste,2012,August,1
Greece,Jordan,2012,January,1
Greece,Jordan,2012,December,2
Greece,Kazakhstan,2012,February,1
Greece,Kazakhstan,2012,May,1
Greece,Kazakhstan,2012,July,1
Greece,Kazakhstan,2012,September,1
Greece,Kenya,2012,January,2
Greece,Kenya,2012,February,8
Greece,Kenya,2012,March,1
Greece,Kenya,2012,May,1
Greece,Kenya,2012,August,6
Greece,Kenya,2012,September,12
